name,band,telescope,exptime,jd,date,field,flat,dark,tdiff_flat,tdiff_dark,zp,zperr,maglim5,maglim3,savename,raw_filename,Unnamed: 0
TYC8555_338_1-0037_z,z,B&C,60,2460275.079369213,2023-11-26T13:54:17.50,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_z.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460275_60s.fits.gz,1.0793692129664123,0.0955690969713032,25.0,0.0639,16.1989,16.7672,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0037_z_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231126/TYC8555-338-1-0005_z.fit,0.0
TYC8555_338_1-0091_g,g,B&C,60,2460275.0802350696,2023-11-26T13:55:32.31,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460275_60s.fits.gz,1.080235069617629,0.0947032403200864,25.0,0.0451,17.0242,17.5906,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0091_g_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231126/TYC8555-338-1-0006_g.fit,0.0
TYC8555_338_1-0090_i,i,B&C,60,2460275.0819039354,2023-11-26T13:57:56.50,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460275_60s.fits.gz,1.0819039354100823,0.0930343745276331,25.0,0.0331,16.3655,16.933,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0090_i_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231126/TYC8555-338-1-0006_i.fit,0.0
TYC8555_338_1-0090_r,r,B&C,60,2460275.081069792,2023-11-26T13:56:44.43,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460275_60s.fits.gz,1.0810697916895151,0.0938685182482004,25.0,0.0324,17.0866,17.6509,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0090_r_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231126/TYC8555-338-1-0006_r.fit,0.0
TYC8555_338_1-0038_z,z,B&C,60,2460275.086413426,2023-11-26T14:04:26.12,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_z.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460275_60s.fits.gz,1.086413425859064,0.0885248840786516,25.0,0.0371,15.6404,16.2103,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0038_z_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231126/TYC8555-338-1-0006_z.fit,0.0
TYC8555_338_1-0092_g,g,B&C,60,2460278.000910648,2023-11-29T12:01:18.68,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.000910648144782,0.1797194061800837,25.0,0.0388,17.1295,17.703,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0092_g_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0001_g.fit,0.0
TYC8555_338_1-0091_i,i,B&C,60,2460278.002698148,2023-11-29T12:03:53.12,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.002698148135096,0.1779319061897695,25.0,0.0419,16.8536,17.4216,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0091_i_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0001_i.fit,0.0
TYC8555_338_1-0091_r,r,B&C,60,2460278.001863426,2023-11-29T12:02:41.00,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.00186342606321,0.1787666282616555,25.0,0.0329,17.0843,17.6482,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0091_r_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0001_r.fit,0.0
TYC8555_338_1-0039_z,z,B&C,60,2460278.00720625,2023-11-29T12:10:22.62,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_z.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.007206249982119,0.1734238043427467,25.0,0.0452,15.5765,16.1409,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0039_z_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0001_z.fit,0.0
TYC8555_338_1-0093_g,g,B&C,60,2460278.008071412,2023-11-29T12:11:37.37,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.008071411866695,0.1725586424581706,25.0,0.0337,17.1238,17.7008,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0093_g_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0002_g.fit,0.0
TYC8555_338_1-0092_i,i,B&C,60,2460278.0097394674,2023-11-29T12:14:01.49,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.009739467408508,0.1708905869163572,25.0,0.0424,16.3889,16.9602,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0092_i_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0002_i.fit,0.0
TYC8555_338_1-0092_r,r,B&C,60,2460278.00890544,2023-11-29T12:12:49.43,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.008905439637601,0.1717246146872639,25.0,0.0198,16.9966,17.5548,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0092_r_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0002_r.fit,0.0
TYC8555_338_1-0040_z,z,B&C,60,2460278.0142475693,2023-11-29T12:20:30.99,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_z.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.014247569255531,0.1663824850693345,25.0,0.0679,16.1741,16.7514,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0040_z_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0002_z.fit,0.0
TYC8555_338_1-0094_g,g,B&C,60,2460278.015112732,2023-11-29T12:21:45.74,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.015112731605768,0.1655173227190971,25.0,0.0335,17.1725,17.7419,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0094_g_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0003_g.fit,0.0
TYC8555_338_1-0093_i,i,B&C,60,2460278.0167815974,2023-11-29T12:24:09.93,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.0167815973982215,0.1638484569266438,25.0,0.0615,16.4413,17.0131,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0093_i_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0003_i.fit,0.0
TYC8555_338_1-0093_r,r,B&C,60,2460278.0159475696,2023-11-29T12:22:57.87,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.015947569627315,0.1646824846975505,25.0,0.0575,16.7108,17.2712,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0093_r_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0003_r.fit,0.0
TYC8555_338_1-0041_z,z,B&C,60,2460278.021290393,2023-11-29T12:30:39.49,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_z.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.021290393546224,0.1593396607786417,25.0,0.0498,16.1658,16.7348,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0041_z_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0003_z.fit,0.0
TYC8555_338_1-0095_g,g,B&C,60,2460278.0221555554,2023-11-29T12:31:54.24,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.0221555554308,0.1584744988940656,25.0,0.0287,17.1115,17.6781,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0095_g_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0004_g.fit,0.0
TYC8555_338_1-0094_i,i,B&C,60,2460278.023823611,2023-11-29T12:34:18.36,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.023823610972613,0.1568064433522522,25.0,0.0375,16.4257,16.994,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0094_i_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0004_i.fit,0.0
TYC8555_338_1-0094_r,r,B&C,60,2460278.022989583,2023-11-29T12:33:06.30,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.022989583201706,0.1576404711231589,25.0,0.0183,17.1793,17.7415,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0094_r_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0004_r.fit,0.0
TYC8555_338_1-0042_z,z,B&C,60,2460278.0283346064,2023-11-29T12:40:48.11,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_z.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.028334606438875,0.1522954478859901,25.0,0.0655,16.1185,16.6918,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0042_z_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0004_z.fit,0.0
TYC8555_338_1-0096_g,g,B&C,60,2460278.0291998843,2023-11-29T12:42:02.87,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.029199884273112,0.1514301700517535,25.0,0.0413,17.0849,17.6528,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0096_g_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0005_g.fit,0.0
TYC8555_338_1-0095_i,i,B&C,60,2460278.03086794,2023-11-29T12:44:26.99,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.030867939814925,0.1497621145099401,25.0,0.0589,16.6305,17.2003,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0095_i_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0005_i.fit,0.0
TYC8555_338_1-0095_r,r,B&C,60,2460278.030033796,2023-11-29T12:43:14.92,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.030033796094358,0.1505962582305073,25.0,0.0209,17.0548,17.6105,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0095_r_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0005_r.fit,0.0
TYC8555_338_1-0043_z,z,B&C,60,2460278.0353760417,2023-11-29T12:50:56.49,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_z.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.035376041661948,0.1452540126629173,25.0,0.0353,16.0719,16.6306,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0043_z_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0005_z.fit,0.0
TYC8555_338_1-0097_g,g,B&C,60,2460278.115386805,2023-11-29T14:46:09.42,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.11538680549711,0.0652432488277554,25.0,0.0312,17.2457,17.8146,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0097_g_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0006_g.fit,0.0
TYC8555_338_1-0096_i,i,B&C,60,2460278.1171712964,2023-11-29T14:48:43.60,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.1171712963841856,0.0634587579406797,25.0,0.038,16.452,17.0175,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0096_i_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0006_i.fit,0.0
TYC8555_338_1-0096_r,r,B&C,60,2460278.116337963,2023-11-29T14:47:31.60,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.116337962914258,0.0642920914106071,25.0,0.0299,17.1778,17.737,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0096_r_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0006_r.fit,0.0
TYC8555_338_1-0044_z,z,B&C,60,2460278.1216802085,2023-11-29T14:55:13.17,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_z.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.121680208481848,0.0589498458430171,25.0,0.0724,16.2356,16.8103,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0044_z_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0006_z.fit,0.0
TYC8555_338_1-0098_g,g,B&C,60,2460278.1225466435,2023-11-29T14:56:28.03,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.122546643484384,0.0580834108404815,25.0,0.0235,17.2046,17.7673,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0098_g_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0007_g.fit,0.0
TYC8555_338_1-0097_i,i,B&C,60,2460278.124217014,2023-11-29T14:58:52.35,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.124217013828456,0.0564130404964089,25.0,0.0498,16.9929,17.5606,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0097_i_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0007_i.fit,0.0
TYC8555_338_1-0097_r,r,B&C,60,2460278.1233828706,2023-11-29T14:57:40.28,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.123382870573551,0.0572471837513148,25.0,0.0187,17.1994,17.7593,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0097_r_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0007_r.fit,0.0
TYC8555_338_1-0045_z,z,B&C,60,2460278.128727199,2023-11-29T15:05:22.03,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_z.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.128727199044079,0.0519028552807867,25.0,0.0758,16.2561,16.8283,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0045_z_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0007_z.fit,0.0
TYC8555_338_1-0099_g,g,B&C,60,2460278.1295916666,2023-11-29T15:06:36.72,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.129591666627675,0.05103838769719,25.0,0.0203,17.2071,17.7747,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0099_g_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0008_g.fit,0.0
TYC8555_338_1-0098_i,i,B&C,60,2460278.131258333,2023-11-29T15:09:00.72,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.131258333101869,0.0493717212229967,25.0,0.0501,17.009,17.5822,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0098_i_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0008_i.fit,0.0
TYC8555_338_1-0098_r,r,B&C,60,2460278.130425,2023-11-29T15:07:48.72,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.130425000097603,0.0502050542272627,25.0,0.0139,17.2102,17.7682,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0098_r_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0008_r.fit,0.0
TYC8555_338_1-0046_z,z,B&C,60,2460278.135767824,2023-11-29T15:15:30.34,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_z.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_60s.fits.gz,4.135767824016511,0.0448622303083539,25.0,0.0631,16.1657,16.7427,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0046_z_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0008_z.fit,0.0
TYC8555_338_1-0100_g,g,B&C,120,2460278.137200926,2023-11-29T15:17:34.16,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_120s.fits.gz,4.137200925964862,0.0419187117367982,25.0,0.0256,17.6313,18.1959,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0100_g_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0009_g.fit,0.0
TYC8555_338_1-0099_i,i,B&C,120,2460278.1402564817,2023-11-29T15:21:58.16,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_120s.fits.gz,4.140256481710821,0.038863155990839,25.0,0.0488,17.4372,18.0051,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0099_i_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0009_i.fit,0.0
TYC8555_338_1-0099_r,r,B&C,120,2460278.138728704,2023-11-29T15:19:46.16,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_120s.fits.gz,4.138728703837842,0.0403909338638186,25.0,0.07,17.2039,17.761,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0099_r_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0009_r.fit,0.0
TYC8555_338_1-0047_z,z,B&C,120,2460278.141784144,2023-11-29T15:24:10.15,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_z.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_120s.fits.gz,4.1417841436341405,0.0373354940675199,25.0,0.0618,16.6847,17.2523,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0047_z_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0009_z.fit,0.0
TYC8555_338_1-0101_g,g,B&C,120,2460278.143343866,2023-11-29T15:26:24.91,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_120s.fits.gz,4.143343865871429,0.0357757718302309,25.0,0.0181,17.4719,18.0356,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0101_g_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0010_g.fit,0.0
TYC8555_338_1-0100_i,i,B&C,120,2460278.146400116,2023-11-29T15:30:48.97,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_120s.fits.gz,4.146400115918368,0.0327195217832922,25.0,0.0549,17.2444,17.813,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0100_i_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0010_i.fit,0.0
TYC8555_338_1-0100_r,r,B&C,120,2460278.144872338,2023-11-29T15:28:36.97,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_120s.fits.gz,4.1448723380453885,0.0342472996562719,25.0,0.0326,17.5612,18.1219,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0100_r_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0010_r.fit,0.0
TYC8555_338_1-0048_z,z,B&C,120,2460278.147928588,2023-11-29T15:33:01.03,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_z.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_120s.fits.gz,4.147928588092327,0.0311910496093332,25.0,0.1594,16.1853,16.7777,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0048_z_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0010_z.fit,0.0
TYC8555_338_1-0102_g,g,B&C,120,2460278.1494881944,2023-11-29T15:35:15.78,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_120s.fits.gz,4.149488194379956,0.0296314433217048,25.0,0.0456,17.3553,17.9348,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0102_g_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0011_g.fit,0.0
TYC8555_338_1-0101_i,i,B&C,120,2460278.1525451387,2023-11-29T15:39:39.90,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_120s.fits.gz,4.152545138727874,0.0265744989737868,25.0,0.0628,17.0333,17.6148,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0101_i_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0011_i.fit,0.0
TYC8555_338_1-0101_r,r,B&C,120,2460278.1510166666,2023-11-29T15:37:27.84,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_120s.fits.gz,4.1510166665539145,0.0281029711477458,25.0,0.021,17.4419,18.0054,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0101_r_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0011_r.fit,0.0
TYC8555_338_1-0049_z,z,B&C,120,2460278.154073727,2023-11-29T15:41:51.97,TYC8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_z.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460278_120s.fits.gz,4.154073726851493,0.0250459108501672,25.0,0.1079,16.4652,17.058,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC8555_338_1-0049_z_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231129/TYC8555-338-1-0011_z.fit,0.0
TYC_8555_338_1-0103_g,g,B&C,120,2460285.902929398,2023-12-07T09:40:13.10,TYC-8555-338-1,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460274_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460285_120s.fits.gz,11.902929398231208,0.8990054782480001,25.0,0.0379,17.0897,17.672,/home/users/zgl12/Test_Save_Pouakai/TYC/cal/TYC_8555_338_1-0103_g_wcs.fits.gz,/home/phys/astro8/MJArchive/octans/20231207/TYC-8555-338-1-0001_g.fit,0.0
