name,telescope,exptime,jd,date,chip,band,readout,filename,note,field
F5616-20-R-c-9,MOA-II,20,2459193.16742,2020-12-09,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5616-20-R-c-9.fit.gz,good,flat
F5759-5-R-a-6,MOA-II,5,2459262.843566,2021-02-17,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5759-5-R-a-6.fit.gz,over,flat
F5931-5-R-a-9,MOA-II,5,2459555.872323,2021-12-07,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5931-5-R-a-9.fit.gz,lower,flat
F6151-121-V-a-0,MOA-II,121,2459962.916766,2023-01-18,0,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6151-121-V-a-0.fit.gz,good,flat_round
F5901-5-R-a-9,MOA-II,5,2459546.848844,2021-11-28,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5901-5-R-a-9.fit.gz,over,flat
F6034-121-R-c-99,MOA-II,121,2459831.282394,2022-09-08,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6034-121-R-c-99.fit.gz,good,flat_round
F5732-20-R-a-9,MOA-II,20,2459262.212875,2021-02-16,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5732-20-R-a-9.fit.gz,lower,flat
F6152-121-R-c-6,MOA-II,121,2459962.933332,2023-01-18,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6152-121-R-c-6.fit.gz,over,flat_round
F5633-70-R-a-8,MOA-II,70,2459235.880439,2021-01-21,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5633-70-R-a-8.fit.gz,lower,flat
F5882-5-R-a-2,MOA-II,5,2459542.851582,2021-11-24,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5882-5-R-a-2.fit.gz,over,flat
F6194-121-V-c-7,MOA-II,121,2460188.948022,2023-09-01,7,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6194-121-V-c-7.fit.gz,good,flat_round
F6069-121-R-b-8,MOA-II,121,2459900.99135,2022-11-17,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6069-121-R-b-8.fit.gz,over,flat_round
F6150-121-V-c-0,MOA-II,121,2459962.008469,2023-01-17,0,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6150-121-V-c-0.fit.gz,good,flat_round
F5812-5-R-a-5,MOA-II,5,2459263.845773,2021-02-18,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5812-5-R-a-5.fit.gz,good,flat
F6182-121-R-b-1,MOA-II,121,2460132.287222,2023-07-06,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6182-121-R-b-1.fit.gz,lower,flat_round
F5965-121-R-a-8,MOA-II,121,2459619.880013,2022-02-09,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5965-121-R-a-8.fit.gz,good,flat_round
F5674-5-R-b-3,MOA-II,5,2459258.836586,2021-02-13,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5674-5-R-b-3.fit.gz,over,flat
F6076-121-R-c-0,MOA-II,121,2459901.868433,2022-11-18,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6076-121-R-c-0.fit.gz,good,flat_round
F5954-10-R-a-5,MOA-II,10,2459618.859285,2022-02-08,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5954-10-R-a-5.fit.gz,good,flat
F6059-121-V-a-0,MOA-II,121,2459900.020405,2022-11-16,0,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6059-121-V-a-0.fit.gz,lower,flat_round
F6187-121-V-c-0,MOA-II,121,2460146.06253,2023-07-20,0,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6187-121-V-c-0.fit.gz,lower,flat_round
F6200-121-R-b-99,MOA-II,121,2460193.975534,2023-09-06,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6200-121-R-b-99.fit.gz,good,flat_round
F6096-121-V-a-2,MOA-II,121,2459905.140854,2022-11-21,2,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6096-121-V-a-2.fit.gz,over,flat_round
F6186-121-V-c-7,MOA-II,121,2460146.049728,2023-07-20,7,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6186-121-V-c-7.fit.gz,lower,flat_round
F6013-121-R-b-1,MOA-II,121,2459822.85992,2022-08-31,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6013-121-R-b-1.fit.gz,lower,flat_round
F5763-5-R-a-8,MOA-II,5,2459262.847288,2021-02-17,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5763-5-R-a-8.fit.gz,good,flat
F5991-121-V-c-9,MOA-II,121,2459663.096277,2022-03-24,9,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5991-121-V-c-9.fit.gz,good,flat_round
F6047-121-R-a-0,MOA-II,121,2459898.9612,2022-11-15,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6047-121-R-a-0.fit.gz,over,flat_round
F5715-5-R-a-8,MOA-II,5,2459261.849295,2021-02-16,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5715-5-R-a-8.fit.gz,good,flat
F6408-121-R-a-9,MOA-II,121,2460478.27359,2024-06-16,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/F6408-121-R-a-9.fit.gz,good,flat_round
F5822-30-R-a-7,MOA-II,30,2459263.854828,2021-02-18,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5822-30-R-a-7.fit.gz,good,flat
F5617-10-R-a-1,MOA-II,10,2459193.171566,2020-12-09,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5617-10-R-a-1.fit.gz,good,flat
F5949-121-R-b-1,MOA-II,121,2459594.89778,2022-01-15,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5949-121-R-b-1.fit.gz,over,flat_round
F5630-20-R-d-8,MOA-II,20,2459235.873147,2021-01-21,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5630-20-R-d-8.fit.gz,good,flat
F6002-121-R-a-9,MOA-II,121,2459765.202808,2022-07-04,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6002-121-R-a-9.fit.gz,over,flat_round
F6068-121-V-b-4,MOA-II,121,2459900.066966,2022-11-16,4,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6068-121-V-b-4.fit.gz,good,flat_round
F6192-121-R-b-3,MOA-II,121,2460188.927502,2023-09-01,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6192-121-R-b-3.fit.gz,good,flat_round
F5608-10-R-b-2,MOA-II,10,2459190.879591,2020-12-07,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5608-10-R-b-2.fit.gz,lower,flat
F6094-121-R-c-8,MOA-II,121,2459902.946831,2022-11-19,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6094-121-R-c-8.fit.gz,good,flat_round
F6408-121-R-c-1,MOA-II,121,2460478.277328,2024-06-16,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/F6408-121-R-c-1.fit.gz,good,flat_round
F5999-5-R-b-8,MOA-II,5,2459725.761402,2022-05-26,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5999-5-R-b-8.fit.gz,lower,flat
F6117-121-V-b-8,MOA-II,121,2459922.036878,2022-12-08,8,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6117-121-V-b-8.fit.gz,good,flat_round
F6129-121-I-b-2,MOA-II,121,2459923.991052,2022-12-10,2,I,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6129-121-I-b-2.fit.gz,good,flat_round
F5914-10-R-a-6,MOA-II,10,2459546.86255,2021-11-28,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5914-10-R-a-6.fit.gz,good,flat
F5844-121-R-c-7,MOA-II,121,2459425.302392,2021-07-29,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5844-121-R-c-7.fit.gz,good,flat_round
F5868-10-R-a-0,MOA-II,10,2459541.846038,2021-11-23,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5868-10-R-a-0.fit.gz,over,flat
F5923-20-R-a-9,MOA-II,20,2459546.871303,2021-11-28,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5923-20-R-a-9.fit.gz,lower,flat
F5889-5-R-a-2,MOA-II,5,2459542.858106,2021-11-24,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5889-5-R-a-2.fit.gz,good,flat
F5688-10-R-a-7,MOA-II,10,2459258.849558,2021-02-13,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5688-10-R-a-7.fit.gz,over,flat
F5616-20-R-e-3,MOA-II,20,2459193.169294,2020-12-09,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5616-20-R-e-3.fit.gz,over,flat
F5941-121-R-a-3,MOA-II,121,2459560.90315,2021-12-12,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5941-121-R-a-3.fit.gz,lower,flat_round
F6084-121-V-a-9,MOA-II,121,2459901.914088,2022-11-18,9,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6084-121-V-a-9.fit.gz,good,flat_round
F6196-121-V-b-1,MOA-II,121,2460188.962404,2023-09-01,1,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6196-121-V-b-1.fit.gz,good,flat_round
F6042-121-R-b-7,MOA-II,121,2459880.051006,2022-10-27,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6042-121-R-b-7.fit.gz,lower,flat_round
F6097-121-V-b-6,MOA-II,121,2459905.14806,2022-11-21,6,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6097-121-V-b-6.fit.gz,good,flat_round
F5997-20-R-c-1,MOA-II,20,2459709.766214,2022-05-10,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5997-20-R-c-1.fit.gz,lower,flat
F5611-10-R-b-9,MOA-II,10,2459193.131851,2020-12-09,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5611-10-R-b-9.fit.gz,lower,flat
F5624-5-R-a-99,MOA-II,5,2459234.950171,2021-01-20,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5624-5-R-a-99.fit.gz,lower,flat
F6037-121-I-b-5,MOA-II,121,2459832.067832,2022-09-09,5,I,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6037-121-I-b-5.fit.gz,lower,flat_round
F6113-121-R-a-2,MOA-II,121,2459921.990801,2022-12-08,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6113-121-R-a-2.fit.gz,over,flat_round
F5686-5-R-a-99,MOA-II,5,2459258.847755,2021-02-13,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5686-5-R-a-99.fit.gz,good,flat
F6185-121-R-a-2,MOA-II,121,2460146.014661,2023-07-20,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6185-121-R-a-2.fit.gz,good,flat_round
F5851-121-R-c-7,MOA-II,121,2459463.224604,2021-09-05,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5851-121-R-c-7.fit.gz,good,flat_round
F6122-121-R-a-8,MOA-II,121,2459923.914564,2022-12-10,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6122-121-R-a-8.fit.gz,lower,flat_round
F6021-121-V-c-7,MOA-II,121,2459827.31228,2022-09-04,7,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6021-121-V-c-7.fit.gz,good,flat_round
F6042-121-R-b-0,MOA-II,121,2459880.051006,2022-10-27,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6042-121-R-b-0.fit.gz,lower,flat_round
F5781-30-R-a-7,MOA-II,30,2459263.211911,2021-02-17,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5781-30-R-a-7.fit.gz,lower,flat
F5984-121-R-a-8,MOA-II,121,2459621.010977,2022-02-10,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5984-121-R-a-8.fit.gz,lower,flat_round
F5834-121-R-b-4,MOA-II,121,2459330.210208,2021-04-25,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5834-121-R-b-4.fit.gz,over,flat_round
F5648-10-R-b-10,MOA-II,10,2459257.848421,2021-02-12,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5648-10-R-b-10.fit.gz,over,flat
F5937-121-R-a-7,MOA-II,121,2459560.879624,2021-12-12,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5937-121-R-a-7.fit.gz,lower,flat_round
F5616-20-R-d-3,MOA-II,20,2459193.168361,2020-12-09,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5616-20-R-d-3.fit.gz,over,flat
F6093-121-R-a-4,MOA-II,121,2459902.928597,2022-11-19,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6093-121-R-a-4.fit.gz,good,flat_round
F5791-30-R-a-8,MOA-II,30,2459263.221211,2021-02-17,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5791-30-R-a-8.fit.gz,over,flat
F5629-80-R-c-3,MOA-II,80,2459234.964206,2021-01-20,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5629-80-R-c-3.fit.gz,good,flat
F5715-5-R-a-99,MOA-II,5,2459261.849295,2021-02-16,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5715-5-R-a-99.fit.gz,good,flat
F5761-5-R-a-10,MOA-II,5,2459262.845433,2021-02-17,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5761-5-R-a-10.fit.gz,over,flat
F6016-121-V-a-99,MOA-II,121,2459822.890433,2022-08-31,99,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6016-121-V-a-99.fit.gz,good,flat_round
F5848-121-R-a-6,MOA-II,121,2459427.255469,2021-07-31,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5848-121-R-a-6.fit.gz,good,flat_round
F5968-121-R-c-3,MOA-II,121,2459619.905326,2022-02-09,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5968-121-R-c-3.fit.gz,good,flat_round
F6023-121-R-b-2,MOA-II,121,2459828.28942,2022-09-05,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6023-121-R-b-2.fit.gz,good,flat_round
F6077-121-R-a-7,MOA-II,121,2459901.87213,2022-11-18,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6077-121-R-a-7.fit.gz,good,flat_round
F6013-121-R-a-0,MOA-II,121,2459822.858056,2022-08-31,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6013-121-R-a-0.fit.gz,lower,flat_round
F6202-121-R-b-4,MOA-II,121,2460218.131094,2023-09-30,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6202-121-R-b-4.fit.gz,good,flat_round
F5624-5-R-a-8,MOA-II,5,2459234.950171,2021-01-20,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5624-5-R-a-8.fit.gz,lower,flat
F5755-5-R-a-9,MOA-II,5,2459262.839828,2021-02-17,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5755-5-R-a-9.fit.gz,over,flat
F6045-121-R-a-5,MOA-II,121,2459898.892661,2022-11-15,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6045-121-R-a-5.fit.gz,over,flat_round
F6115-121-R-c-4,MOA-II,121,2459922.012353,2022-12-08,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6115-121-R-c-4.fit.gz,good,flat_round
F6176-121-R-c-0,MOA-II,121,2460049.240892,2023-04-14,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6176-121-R-c-0.fit.gz,lower,flat_round
F5974-121-V-a-8,MOA-II,121,2459620.946481,2022-02-10,8,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5974-121-V-a-8.fit.gz,over,flat_round
F6006-121-R-a-99,MOA-II,121,2459765.238125,2022-07-04,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6006-121-R-a-99.fit.gz,good,flat_round
F5841-121-R-c-9,MOA-II,121,2459420.194902,2021-07-24,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5841-121-R-c-9.fit.gz,good,flat_round
F6166-121-R-a-9,MOA-II,121,2460025.116444,2023-03-21,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6166-121-R-a-9.fit.gz,lower,flat_round
F5639-20-R-c-99,MOA-II,20,2459256.866803,2021-02-11,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5639-20-R-c-99.fit.gz,lower,flat
F5838-121-R-c-0,MOA-II,121,2459344.220429,2021-05-09,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5838-121-R-c-0.fit.gz,good,flat_round
F5840-30-R-a-4,MOA-II,30,2459414.756997,2021-07-19,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5840-30-R-a-4.fit.gz,good,flat
F6026-121-V-a-99,MOA-II,121,2459828.322053,2022-09-05,99,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6026-121-V-a-99.fit.gz,lower,flat_round
F5875-5-R-a-8,MOA-II,5,2459542.844728,2021-11-24,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5875-5-R-a-8.fit.gz,over,flat
F5786-30-R-a-5,MOA-II,30,2459263.216563,2021-02-17,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5786-30-R-a-5.fit.gz,good,flat
F5805-5-R-a-4,MOA-II,5,2459263.839264,2021-02-18,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5805-5-R-a-4.fit.gz,over,flat
F5894-20-R-a-2,MOA-II,20,2459542.862653,2021-11-24,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5894-20-R-a-2.fit.gz,good,flat
F6045-121-R-a-7,MOA-II,121,2459898.892661,2022-11-15,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6045-121-R-a-7.fit.gz,over,flat_round
F5736-20-R-a-5,MOA-II,20,2459262.216597,2021-02-16,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5736-20-R-a-5.fit.gz,good,flat
F5865-5-R-c-6,MOA-II,5,2459523.839032,2021-11-05,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5865-5-R-c-6.fit.gz,good,flat
F6017-121-I-a-8,MOA-II,121,2459827.265898,2022-09-04,8,I,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6017-121-I-a-8.fit.gz,lower,flat_round
F6037-121-I-a-99,MOA-II,121,2459832.065968,2022-09-09,99,I,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6037-121-I-a-99.fit.gz,lower,flat_round
F5654-20-R-b-8,MOA-II,20,2459257.858567,2021-02-12,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5654-20-R-b-8.fit.gz,lower,flat
F5755-5-R-a-10,MOA-II,5,2459262.839828,2021-02-17,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5755-5-R-a-10.fit.gz,over,flat
F6095-121-V-a-10,MOA-II,121,2459905.134715,2022-11-21,10,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6095-121-V-a-10.fit.gz,lower,flat_round
F5750-5-R-a-3,MOA-II,5,2459262.835142,2021-02-17,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5750-5-R-a-3.fit.gz,over,flat
F5800-5-R-a-99,MOA-II,5,2459263.830035,2021-02-18,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5800-5-R-a-99.fit.gz,over,flat
F6032-121-V-b-2,MOA-II,121,2459831.259456,2022-09-08,2,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6032-121-V-b-2.fit.gz,good,flat_round
F5871-30-R-b-8,MOA-II,30,2459541.862968,2021-11-23,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5871-30-R-b-8.fit.gz,good,flat
F6069-121-R-c-1,MOA-II,121,2459900.993424,2022-11-17,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6069-121-R-c-1.fit.gz,over,flat_round
F5962-30-R-a-2,MOA-II,30,2459618.866582,2022-02-08,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5962-30-R-a-2.fit.gz,good,flat
F6148-121-R-a-7,MOA-II,121,2459961.981922,2023-01-17,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6148-121-R-a-7.fit.gz,good,flat_round
F5844-121-R-c-4,MOA-II,121,2459425.302392,2021-07-29,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5844-121-R-c-4.fit.gz,good,flat_round
F5932-6-R-a-10,MOA-II,6,2459555.874182,2021-12-07,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5932-6-R-a-10.fit.gz,lower,flat
F6046-121-R-b-6,MOA-II,121,2459898.904964,2022-11-15,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6046-121-R-b-6.fit.gz,lower,flat_round
F6020-121-R-c-9,MOA-II,121,2459827.29992,2022-09-04,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6020-121-R-c-9.fit.gz,good,flat_round
F6076-121-R-a-4,MOA-II,121,2459901.864285,2022-11-18,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6076-121-R-a-4.fit.gz,lower,flat_round
F6018-121-I-b-5,MOA-II,121,2459827.277049,2022-09-04,5,I,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6018-121-I-b-5.fit.gz,lower,flat_round
F5711-5-R-a-5,MOA-II,5,2459261.845576,2021-02-16,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5711-5-R-a-5.fit.gz,over,flat
F6203-121-R-c-99,MOA-II,121,2460218.146681,2023-09-30,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6203-121-R-c-99.fit.gz,good,flat_round
F6125-121-I-c-3,MOA-II,121,2459923.950713,2022-12-10,3,I,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6125-121-I-c-3.fit.gz,good,flat_round
F5727-30-R-a-5,MOA-II,30,2459262.208084,2021-02-16,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5727-30-R-a-5.fit.gz,lower,flat
F6160-121-R-c-0,MOA-II,121,2459983.144284,2023-02-07,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6160-121-R-c-0.fit.gz,good,flat_round
F5959-20-R-a-5,MOA-II,20,2459618.863909,2022-02-08,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5959-20-R-a-5.fit.gz,good,flat
F6101-121-R-a-99,MOA-II,121,2459908.119257,2022-11-24,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6101-121-R-a-99.fit.gz,over,flat_round
F5949-121-R-b-99,MOA-II,121,2459594.89778,2022-01-15,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5949-121-R-b-99.fit.gz,over,flat_round
F6121-121-V-c-9,MOA-II,121,2459923.023638,2022-12-09,9,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6121-121-V-c-9.fit.gz,good,flat_round
F5639-20-R-a-8,MOA-II,20,2459256.864941,2021-02-11,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5639-20-R-a-8.fit.gz,lower,flat
F5881-5-R-a-4,MOA-II,5,2459542.85064,2021-11-24,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5881-5-R-a-4.fit.gz,over,flat
F6056-121-R-c-7,MOA-II,121,2459899.982628,2022-11-16,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6056-121-R-c-7.fit.gz,over,flat_round
F5869-30-R-a-9,MOA-II,30,2459541.848223,2021-11-23,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5869-30-R-a-9.fit.gz,over,flat
F6168-121-R-a-2,MOA-II,121,2460025.132439,2023-03-21,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6168-121-R-a-2.fit.gz,lower,flat_round
F6177-121-V-b-3,MOA-II,121,2460049.250116,2023-04-14,3,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6177-121-V-b-3.fit.gz,lower,flat_round
F6178-121-V-a-0,MOA-II,121,2460049.262911,2023-04-14,0,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6178-121-V-a-0.fit.gz,lower,flat_round
F5634-120-R-a-99,MOA-II,120,2459235.881714,2021-01-21,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5634-120-R-a-99.fit.gz,good,flat
F5932-6-R-b-0,MOA-II,6,2459555.87511,2021-12-07,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5932-6-R-b-0.fit.gz,lower,flat
F5993-121-R-b-8,MOA-II,121,2459705.896569,2022-05-06,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5993-121-R-b-8.fit.gz,good,flat_round
F5765-5-R-a-6,MOA-II,5,2459262.84915,2021-02-17,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5765-5-R-a-6.fit.gz,good,flat
F6048-121-R-a-6,MOA-II,121,2459898.981931,2022-11-15,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6048-121-R-a-6.fit.gz,over,flat_round
F6110-121-R-c-7,MOA-II,121,2459911.975973,2022-11-28,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6110-121-R-c-7.fit.gz,over,flat_round
F5628-60-R-a-4,MOA-II,60,2459234.957579,2021-01-20,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5628-60-R-a-4.fit.gz,good,flat
F5728-20-R-a-2,MOA-II,20,2459262.209128,2021-02-16,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5728-20-R-a-2.fit.gz,lower,flat
F5606-15-R-e-99,MOA-II,15,2400003.500069,2020-10-20,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5606-15-R-e-99.fit.gz,lower,flat
F5821-30-R-a-6,MOA-II,30,2459263.853895,2021-02-18,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5821-30-R-a-6.fit.gz,good,flat
F6193-121-R-c-4,MOA-II,121,2460188.937542,2023-09-01,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6193-121-R-c-4.fit.gz,good,flat_round
