name,telescope,exptime,jd,date,filename,note
Dark-0009,B&C,10.0,2459687.891814815,2022-04-18T09:24:12.80,/home/phys/astro8/MJArchive/octans/20220418/Dark-0009.fit,
Dark-00185,B&C,5.0,2459683.842046528,2022-04-14T08:12:32.82,/home/phys/astro8/MJArchive/octans/20220414/Dark-00185.fit,
Dark-0029,B&C,10.0,2459686.9850782407,2022-04-17T11:38:30.76,/home/phys/astro8/MJArchive/octans/20220417/Dark-0029.fit,
Dark-0007,B&C,10.0,2459687.8914936343,2022-04-18T09:23:45.05,/home/phys/astro8/MJArchive/octans/20220418/Dark-0007.fit,
Dark-0015,B&C,4.0,2459686.2821059027,2022-04-16T18:46:13.95,/home/phys/astro8/MJArchive/octans/20220416/Dark-0015.fit,
dark-0033,B&C,15.0,2459687.2819144675,2022-04-17T18:45:57.41,/home/phys/astro8/MJArchive/octans/20220417/dark-0033.fit,
dark-0012_150,B&C,150.0,2459825.9103356483,2022-09-03T09:50:53.00,/home/phys/astro8/MJArchive/octans/20220903/dark-0012_150.fit,
dark-0069,B&C,0.0,2459687.2869064813,2022-04-17T18:53:08.72,/home/phys/astro8/MJArchive/octans/20220417/dark-0069.fit,
dark-0020_10,B&C,10.0,2459825.940607408,2022-09-03T10:34:28.48,/home/phys/astro8/MJArchive/octans/20220903/dark-0020_10.fit,
Dark-0016,B&C,4.0,2459686.282197801,2022-04-16T18:46:21.89,/home/phys/astro8/MJArchive/octans/20220416/Dark-0016.fit,
Dark-0006,B&C,2.0,2459686.941445486,2022-04-17T10:35:40.89,/home/phys/astro8/MJArchive/octans/20220417/Dark-0006.fit,
dark-0005_120,B&C,120.0,2459606.7257846063,2022-01-27T05:25:07.79,/home/phys/astro8/MJArchive/octans/20220127/dark-0005_120.fit,
dark_20220830-0009150,B&C,150.0,2459822.234590277,2022-08-30T17:37:48.60,/home/phys/astro8/MJArchive/octans/20220830/dark_20220830-0009150.fit,
dark-0019,B&C,300.0,2459604.7786625,2022-01-25T06:41:16.44,/home/phys/astro8/MJArchive/octans/20220125/dark-0019.fit,
Darks_20220829-0003d300,B&C,300.0,2459821.3010290507,2022-08-29T19:13:28.91,/home/phys/astro8/MJArchive/octans/20220829/Darks_20220829-0003d300.fit,
dark-0016_150,B&C,150.0,2459825.924489236,2022-09-03T10:11:15.87,/home/phys/astro8/MJArchive/octans/20220903/dark-0016_150.fit,
dark-0015_5,B&C,5.0,2459825.920059259,2022-09-03T10:04:53.12,/home/phys/astro8/MJArchive/octans/20220903/dark-0015_5.fit,
dark-0003_5,B&C,5.0,2459825.878236574,2022-09-03T09:04:39.64,/home/phys/astro8/MJArchive/octans/20220903/dark-0003_5.fit,
dark-0027,B&C,0.0,2459605.775206597,2022-01-26T06:36:17.85,/home/phys/astro8/MJArchive/octans/20220126/dark-0027.fit,
Dark-0014300,B&C,300.0,2459683.8240510416,2022-04-14T07:46:38.01,/home/phys/astro8/MJArchive/octans/20220414/Dark-0014300.fit,
dark-0070,B&C,0.0,2459687.2869506944,2022-04-17T18:53:12.54,/home/phys/astro8/MJArchive/octans/20220417/dark-0070.fit,
dark-0008,B&C,180.0,2459605.7477796297,2022-01-26T05:56:48.16,/home/phys/astro8/MJArchive/octans/20220126/dark-0008.fit,
Dark-000660,B&C,60.0,2459684.247254977,2022-04-14T17:56:02.83,/home/phys/astro8/MJArchive/octans/20220414/Dark-000660.fit,
dark-0002_60,B&C,60.0,2459608.78401713,2022-01-29T06:48:59.08,/home/phys/astro8/MJArchive/octans/20220129/dark-0002_60.fit,
Darks_20220829-0007d300,B&C,300.0,2459821.322152199,2022-08-29T19:43:53.95,/home/phys/astro8/MJArchive/octans/20220829/Darks_20220829-0007d300.fit,
dark-0006_5,B&C,5.0,2459825.8842435186,2022-09-03T09:13:18.64,/home/phys/astro8/MJArchive/octans/20220903/dark-0006_5.fit,
Dark-0020,B&C,10.0,2459686.983607639,2022-04-17T11:36:23.70,/home/phys/astro8/MJArchive/octans/20220417/Dark-0020.fit,
Darks_20220829-0005d10,B&C,10.0,2459821.3099293984,2022-08-29T19:26:17.90,/home/phys/astro8/MJArchive/octans/20220829/Darks_20220829-0005d10.fit,
dark-0005_5,B&C,5.0,2459825.882269329,2022-09-03T09:10:28.07,/home/phys/astro8/MJArchive/octans/20220903/dark-0005_5.fit,
dark-0007_60,B&C,60.0,2459608.812905324,2022-01-29T07:30:35.02,/home/phys/astro8/MJArchive/octans/20220129/dark-0007_60.fit,
dark-0009_120,B&C,120.0,2459825.8909368054,2022-09-03T09:22:56.94,/home/phys/astro8/MJArchive/octans/20220903/dark-0009_120.fit,
dark-0004120,B&C,120.0,2459609.840562963,2022-01-30T08:10:24.64,/home/phys/astro8/MJArchive/octans/20220130/dark-0004120.fit,
Darks_20220829-0003d10,B&C,10.0,2459821.2993681715,2022-08-29T19:11:05.41,/home/phys/astro8/MJArchive/octans/20220829/Darks_20220829-0003d10.fit,
dark-0017_10,B&C,10.0,2459825.9269791665,2022-09-03T10:14:51.00,/home/phys/astro8/MJArchive/octans/20220903/dark-0017_10.fit,
dark-0010,B&C,60.0,2459604.7549710646,2022-01-25T06:07:09.50,/home/phys/astro8/MJArchive/octans/20220125/dark-0010.fit,
dark-0041,B&C,15.0,2459687.2836572914,2022-04-17T18:48:27.99,/home/phys/astro8/MJArchive/octans/20220417/dark-0041.fit,
dark-0003_120,B&C,120.0,2459606.7101480323,2022-01-27T05:02:36.79,/home/phys/astro8/MJArchive/octans/20220127/dark-0003_120.fit,
dark-0003_300,B&C,300.0,2459611.1772765047,2022-01-31T16:15:16.69,/home/phys/astro8/MJArchive/octans/20220131/dark-0003_300.fit,
dark-0001_60,B&C,60.0,2459608.778193287,2022-01-29T06:40:35.90,/home/phys/astro8/MJArchive/octans/20220129/dark-0001_60.fit,
Dark-0018,B&C,10.0,2459687.893271644,2022-04-18T09:26:18.67,/home/phys/astro8/MJArchive/octans/20220418/Dark-0018.fit,
Dark-00235,B&C,5.0,2459683.980730903,2022-04-14T11:32:15.15,/home/phys/astro8/MJArchive/octans/20220414/Dark-00235.fit,
dark-0006_120,B&C,120.0,2459608.8056953703,2022-01-29T07:20:12.08,/home/phys/astro8/MJArchive/octans/20220129/dark-0006_120.fit,
dark-0010_120,B&C,120.0,2459608.8288572915,2022-01-29T07:53:33.27,/home/phys/astro8/MJArchive/octans/20220129/dark-0010_120.fit,
dark-0004,B&C,120.0,2459605.737499653,2022-01-26T05:41:59.97,/home/phys/astro8/MJArchive/octans/20220126/dark-0004.fit,
Dark-00352,B&C,2.0,2459684.0472078705,2022-04-14T13:07:58.76,/home/phys/astro8/MJArchive/octans/20220414/Dark-00352.fit,
Dark-0015,B&C,2.0,2459686.942051736,2022-04-17T10:36:33.27,/home/phys/astro8/MJArchive/octans/20220417/Dark-0015.fit,
dark-0015_150,B&C,150.0,2459825.920552546,2022-09-03T10:05:35.74,/home/phys/astro8/MJArchive/octans/20220903/dark-0015_150.fit,
Dark-0032300,B&C,300.0,2459684.0104060187,2022-04-14T12:14:59.08,/home/phys/astro8/MJArchive/octans/20220414/Dark-0032300.fit,
dark-0079,B&C,1.5,2459687.287687037,2022-04-17T18:54:16.16,/home/phys/astro8/MJArchive/octans/20220417/dark-0079.fit,
dark-0007_5,B&C,5.0,2459825.886008449,2022-09-03T09:15:51.13,/home/phys/astro8/MJArchive/octans/20220903/dark-0007_5.fit,
Dark-0017,B&C,4.0,2459686.282289699,2022-04-16T18:46:29.83,/home/phys/astro8/MJArchive/octans/20220416/Dark-0017.fit,
dark-0019_2,B&C,2.0,2459825.9365030094,2022-09-03T10:28:33.86,/home/phys/astro8/MJArchive/octans/20220903/dark-0019_2.fit,
Dark-0023300,B&C,300.0,2459683.977213889,2022-04-14T11:27:11.28,/home/phys/astro8/MJArchive/octans/20220414/Dark-0023300.fit,
dark_20220830-0016300,B&C,300.0,2459822.255916088,2022-08-30T18:08:31.15,/home/phys/astro8/MJArchive/octans/20220830/dark_20220830-0016300.fit,
