name,band,telescope,exptime,jd,date,filename,note
flat_20220903-0011i,i,B&C,3.0,2459825.2792056715,2022-09-02T18:42:03.37,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0011i.fit,good
Flats_20220908-0003_V,V,B&C,2.5,2459831.274019676,2022-09-08T18:34:35.30,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0003_V.fit,good
Flat-0014gg,g,,5.0,2458725.688472222,2019-08-30T04:31:24,/home/phys/astro8/MJArchive/octans/20190830/Flat-0014gg.fit,good
Flats_20220908-0009_SII,SII,B&C,10.0,2459831.2819743054,2022-09-08T18:46:02.58,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0009_SII.fit,over
flat-0004r,r,,12.0,2459610.2108221063,2022-01-30T17:03:35.03,/home/phys/astro8/MJArchive/octans/20220130/flat-0004r.fit,good
flat_20220903-0014OIII,OIII,B&C,7.0,2459825.288876736,2022-09-02T18:55:58.95,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0014OIII.fit,good
flat-0020z,z,,5.0,2459603.8785333335,2022-01-24T09:05:05.28,/home/phys/astro8/MJArchive/octans/20220124/flat-0020z.fit,lower
Flat-0023B,B,,50.0,2458725.7149074073,2019-08-30T05:09:28,/home/phys/astro8/MJArchive/octans/20190830/Flat-0023B.fit,good
flats_20220904-0018_i,i,B&C,1.0,2459827.2808383103,2022-09-04T18:44:24.43,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0018_i.fit,good
flat_20220903-0006i,i,B&C,3.0,2459825.2787282406,2022-09-02T18:41:22.12,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0006i.fit,good
Flat-0025R,R,,0.6,2458725.7223032406,2019-08-30T05:20:07,/home/phys/astro8/MJArchive/octans/20190830/Flat-0025R.fit,good
flat-0008g,g,,30.0,2459610.205773611,2022-01-30T16:56:18.84,/home/phys/astro8/MJArchive/octans/20220130/flat-0008g.fit,good
flats-0003g,g,,30.0,2459605.195810648,2022-01-25T16:41:58.04,/home/phys/astro8/MJArchive/octans/20220125/flats-0003g.fit,lower
Flats_20220908-0010_Ha,Halpha,B&C,8.0,2459831.2840783563,2022-09-08T18:49:04.37,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0010_Ha.fit,good
flats-0011r,r,,15.0,2459605.206340046,2022-01-25T16:57:07.78,/home/phys/astro8/MJArchive/octans/20220125/flats-0011r.fit,over
flat-0014r,r,,6.0,2459605.861755903,2022-01-26T08:40:55.71,/home/phys/astro8/MJArchive/octans/20220126/flat-0014r.fit,good
flats-0001V,V,,30.0,2459605.1980170137,2022-01-25T16:45:08.67,/home/phys/astro8/MJArchive/octans/20220125/flats-0001V.fit,lower
Flat-0007uu,u,,60.0,2458725.659224537,2019-08-30T03:49:17,/home/phys/astro8/MJArchive/octans/20190830/Flat-0007uu.fit,lower
flats_20220906-0006_i,i,B&C,0.8,2459828.7717427085,2022-09-06T06:31:18.57,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0006_i.fit,over
Flat-0018i,i,,3.0,2459682.2843254628,2022-04-12T18:49:25.72,/home/phys/astro8/MJArchive/octans/20220412/Flat-0018i.fit,good
Flat-0008gg,g,,5.0,2458725.6694675926,2019-08-30T04:04:02,/home/phys/astro8/MJArchive/octans/20190830/Flat-0008gg.fit,good
Flat_r_20220829-0004r,r,B&C,10.0,2459821.2775225695,2022-08-29T18:39:37.95,/home/phys/astro8/MJArchive/octans/20220829/Flat_r_20220829-0004r.fit,good
flats_20220906-0016_i,i,B&C,0.8,2459828.7723684027,2022-09-06T06:32:12.63,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0016_i.fit,good
Flats_20220908-0006_SII,SII,B&C,10.0,2459831.2814923613,2022-09-08T18:45:20.94,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0006_SII.fit,good
Flats-0010-z,z,,5.0,2459399.7377766203,2021-07-04T05:42:23.90,/home/phys/astro8/MJArchive/octans/20210704/Flats-0010-z.fit,lower
flat_20220903-0004r,r,B&C,10.0,2459825.275777662,2022-09-02T18:37:07.19,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0004r.fit,good
Flat-0014i,i,,2.0,2459684.285438426,2022-04-14T18:51:01.88,/home/phys/astro8/MJArchive/octans/20220414/Flat-0014i.fit,good
flat-0021r,r,,10.0,2459605.8628944443,2022-01-26T08:42:34.08,/home/phys/astro8/MJArchive/octans/20220126/flat-0021r.fit,good
flats_20220904-0005_Ha,Halpha,B&C,10.0,2459827.28985081,2022-09-04T18:57:23.11,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0005_Ha.fit,good
Flats-0009-g,g,,10.0,2459399.7373274304,2021-07-04T05:41:45.09,/home/phys/astro8/MJArchive/octans/20210704/Flats-0009-g.fit,good
Flat-0008i,i,,5.0,2459682.283280903,2022-04-12T18:47:55.47,/home/phys/astro8/MJArchive/octans/20220412/Flat-0008i.fit,over
flat-0007,r,,7.0,2459606.858463773,2022-01-27T08:36:11.27,/home/phys/astro8/MJArchive/octans/20220127/flat-0007.fit,over
flat-0004V,V,,8.0,2459617.219334722,2022-02-06T17:15:50.52,/home/phys/astro8/MJArchive/octans/20220206/flat-0004V.fit,good
flat_20220903-0005i,i,B&C,3.0,2459825.278648611,2022-09-02T18:41:15.24,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0005i.fit,good
flat-0003r,r,,1.0,2459603.87439919,2022-01-24T08:59:08.09,/home/phys/astro8/MJArchive/octans/20220124/flat-0003r.fit,lower
flat-0030r,r,B&C,10.0,2459686.982487037,2022-04-17T11:34:46.88,/home/phys/astro8/MJArchive/octans/20220417/flat-0030r.fit,good
Flat-0003rr,r,,6.0,2458725.6492939815,2019-08-30T03:34:59,/home/phys/astro8/MJArchive/octans/20190830/Flat-0003rr.fit,over
flat-0012r,r,,6.0,2459605.8615274304,2022-01-26T08:40:35.97,/home/phys/astro8/MJArchive/octans/20220126/flat-0012r.fit,good
Flat-0008ii,i,,0.1,2458725.6698958334,2019-08-30T04:04:39,/home/phys/astro8/MJArchive/octans/20190830/Flat-0008ii.fit,good
flat_20220903-0012i,i,B&C,3.0,2459825.2811131943,2022-09-02T18:44:48.18,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0012i.fit,over
Flat-0021zz,z,,0.1,2458725.71150463,2019-08-30T05:04:34,/home/phys/astro8/MJArchive/octans/20190830/Flat-0021zz.fit,good
Flat20220908-0005_g,g,B&C,5.0,2459830.7784144673,2022-09-08T06:40:55.01,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0005_g.fit,over
flat-0027r,r,B&C,10.0,2459686.982005324,2022-04-17T11:34:05.26,/home/phys/astro8/MJArchive/octans/20220417/flat-0027r.fit,good
flat_20220903-0003Ha,Halpha,B&C,7.0,2459825.290002199,2022-09-02T18:57:36.19,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0003Ha.fit,good
flats_20220905-0001_i,i,B&C,2.0,2459828.2786646993,2022-09-05T18:41:16.63,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0001_i.fit,over
flats_20220904-0008_r,r,B&C,7.0,2459827.2756596063,2022-09-04T18:36:56.99,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0008_r.fit,good
flats_20220906-0002_r,r,B&C,6.0,2459828.7771050925,2022-09-06T06:39:01.88,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0002_r.fit,good
Flat-0003ii,i,,0.2,2458725.6494444446,2019-08-30T03:35:12,/home/phys/astro8/MJArchive/octans/20190830/Flat-0003ii.fit,over
Flat-0016V,V,,5.0,2458725.693252315,2019-08-30T04:38:17,/home/phys/astro8/MJArchive/octans/20190830/Flat-0016V.fit,good
Flat-0017V,V,,5.0,2458725.696423611,2019-08-30T04:42:51,/home/phys/astro8/MJArchive/octans/20190830/Flat-0017V.fit,good
flats_20220904-0001_i,i,B&C,5.0,2459827.279584028,2022-09-04T18:42:36.06,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0001_i.fit,over
Flat20220908-0010_i,i,B&C,10.0,2459830.7834442127,2022-09-08T06:48:09.58,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0010_i.fit,good
flats-0004V,V,,6.0,2459605.2093819445,2022-01-25T17:01:30.60,/home/phys/astro8/MJArchive/octans/20220125/flats-0004V.fit,good
flats_20220905-0012_i,i,B&C,0.5,2459828.2795545137,2022-09-05T18:42:33.51,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0012_i.fit,good
flat-0024V,V,,6.0,2459606.210646412,2022-01-26T17:03:19.85,/home/phys/astro8/MJArchive/octans/20220126/flat-0024V.fit,good
Flat-0007r,r,,12.0,2459682.280319329,2022-04-12T18:43:39.59,/home/phys/astro8/MJArchive/octans/20220412/Flat-0007r.fit,over
flat_20220903-0008Ha,Halpha,B&C,7.0,2459825.2906315974,2022-09-02T18:58:30.57,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0008Ha.fit,good
Flats_20220908-0007_R_,R,B&C,0.5,2459831.2753761574,2022-09-08T18:36:32.50,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0007_R_.fit,good
Flats_20220908-0005_V,V,B&C,2.5,2459831.2741672453,2022-09-08T18:34:48.05,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0005_V.fit,good
flats_20220906-0022_i,i,B&C,1.0,2459828.772850926,2022-09-06T06:32:54.32,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0022_i.fit,good
Flats-0015-g,g,,5.0,2459399.741292245,2021-07-04T05:47:27.65,/home/phys/astro8/MJArchive/octans/20210704/Flats-0015-g.fit,lower
Flat-0015r,r,,6.0,2459682.2817711807,2022-04-12T18:45:45.03,/home/phys/astro8/MJArchive/octans/20220412/Flat-0015r.fit,good
flat-0005V,V,,7.0,2459610.2133944444,2022-01-30T17:07:17.28,/home/phys/astro8/MJArchive/octans/20220130/flat-0005V.fit,good
flat_20220903-0010i,i,B&C,3.0,2459825.279071875,2022-09-02T18:41:51.81,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0010i.fit,good
flats_20220906-0003_R_,R,B&C,1.5,2459828.773984491,2022-09-06T06:34:32.26,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0003_R_.fit,good
Flats-0008-i,i,,15.0,2459399.7369961804,2021-07-04T05:41:16.47,/home/phys/astro8/MJArchive/octans/20210704/Flats-0008-i.fit,good
flat-0007_g,g,,30.0,2459606.8677684027,2022-01-27T08:49:35.19,/home/phys/astro8/MJArchive/octans/20220127/flat-0007_g.fit,good
flats_20220905-0004_i,i,B&C,1.0,2459828.2790314816,2022-09-05T18:41:48.32,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0004_i.fit,over
flat-0005r,r,,0.1,2459603.8747601854,2022-01-24T08:59:39.28,/home/phys/astro8/MJArchive/octans/20220124/flat-0005r.fit,lower
Flats-0020-g,g,,5.0,2459399.743288773,2021-07-04T05:50:20.15,/home/phys/astro8/MJArchive/octans/20210704/Flats-0020-g.fit,lower
flat-0015g,g,,15.0,2459606.205390162,2022-01-26T16:55:45.71,/home/phys/astro8/MJArchive/octans/20220126/flat-0015g.fit,over
flats_20220904-0003_R_,R,B&C,2.0,2459827.2782046297,2022-09-04T18:40:36.88,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0003_R_.fit,good
Flat-0006i,i,,5.0,2459682.2830616897,2022-04-12T18:47:36.53,/home/phys/astro8/MJArchive/octans/20220412/Flat-0006i.fit,good
Flat-001030,bad,bad,-999.0,-999.0,bad,bad,bad
Flat-0021ii,i,,0.1,2458725.7113425927,2019-08-30T05:04:20,/home/phys/astro8/MJArchive/octans/20190830/Flat-0021ii.fit,good
flats-0050V,V,,2.0,2459605.2135746526,2022-01-25T17:07:32.85,/home/phys/astro8/MJArchive/octans/20220125/flats-0050V.fit,over
flat_20220903-0004Ha,Halpha,B&C,7.0,2459825.290128125,2022-09-02T18:57:47.07,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0004Ha.fit,good
Flat-0008I,I,,0.1,2458725.668402778,2019-08-30T04:02:30,/home/phys/astro8/MJArchive/octans/20190830/Flat-0008I.fit,good
flat-0017r,r,,1.0,2459603.8791736113,2022-01-24T09:06:00.60,/home/phys/astro8/MJArchive/octans/20220124/flat-0017r.fit,lower
Flat-0002zz,z,,0.2,2458725.6467708335,2019-08-30T03:31:21,/home/phys/astro8/MJArchive/octans/20190830/Flat-0002zz.fit,over
Flat -0021g,g,B&C,15.0,2459687.2774895835,2022-04-17T18:39:35.10,/home/phys/astro8/MJArchive/octans/20220417/Flat -0021g.fit,lower
Flat-0001g,g,,30.0,2459684.2773091435,2022-04-14T18:39:19.51,/home/phys/astro8/MJArchive/octans/20220414/Flat-0001g.fit,over
flats_20220904-0004_i,i,B&C,2.0,2459827.2799162036,2022-09-04T18:43:04.76,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0004_i.fit,good
flat-0012V,V,,7.0,2459610.214341435,2022-01-30T17:08:39.10,/home/phys/astro8/MJArchive/octans/20220130/flat-0012V.fit,over
flats_20220906-0010_r,r,B&C,8.0,2459828.778135185,2022-09-06T06:40:30.88,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0010_r.fit,good
Flats_20220908-0006_OIII,OIII,B&C,15.0,2459831.279182639,2022-09-08T18:42:01.38,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0006_OIII.fit,good
Flat-0004i,i,,5.0,2459682.2828194443,2022-04-12T18:47:15.60,/home/phys/astro8/MJArchive/octans/20220412/Flat-0004i.fit,good
flat-0016z,z,,5.0,2459603.877843287,2022-01-24T09:04:05.66,/home/phys/astro8/MJArchive/octans/20220124/flat-0016z.fit,lower
flat-0014,r,,10.0,2459606.8594694445,2022-01-27T08:37:38.16,/home/phys/astro8/MJArchive/octans/20220127/flat-0014.fit,over
flats_20220906-0005_R_,R,B&C,1.5,2459828.7741091433,2022-09-06T06:34:43.03,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0005_R_.fit,good
flat-0008V,V,,15.0,2459606.2079445603,2022-01-26T16:59:26.41,/home/phys/astro8/MJArchive/octans/20220126/flat-0008V.fit,over
flats-0007r,r,,20.0,2459605.2053773147,2022-01-25T16:55:44.60,/home/phys/astro8/MJArchive/octans/20220125/flats-0007r.fit,over
flat-0011z,z,,1.0,2459603.877134375,2022-01-24T09:03:04.41,/home/phys/astro8/MJArchive/octans/20220124/flat-0011z.fit,lower
flats_20220906-0008_OIII,OIII,B&C,10.0,2459828.766660301,2022-09-06T06:23:59.45,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0008_OIII.fit,good
flats_20220906-0007_g,g,B&C,9.0,2459828.779383681,2022-09-06T06:42:18.75,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0007_g.fit,good
Flat-0010r,r,,9.0,2459682.2809104165,2022-04-12T18:44:30.66,/home/phys/astro8/MJArchive/octans/20220412/Flat-0010r.fit,good
flats_20220906-0009_SII,SII,B&C,8.0,2459828.765183796,2022-09-06T06:21:51.88,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0009_SII.fit,good
flats_20220904-0003_g,g,B&C,10.0,2459827.272659028,2022-09-04T18:32:37.74,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0003_g.fit,good
flat_20220903-0010Ha,Halpha,B&C,7.0,2459825.2909180555,2022-09-02T18:58:55.32,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0010Ha.fit,good
Flat-0004ii,i,,0.2,2458725.652210648,2019-08-30T03:39:11,/home/phys/astro8/MJArchive/octans/20190830/Flat-0004ii.fit,over
flat-0012r,r,,9.0,2459610.2123694443,2022-01-30T17:05:48.72,/home/phys/astro8/MJArchive/octans/20220130/flat-0012r.fit,over
flats_20220906-0005_V,V,B&C,5.0,2459828.7756814817,2022-09-06T06:36:58.88,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0005_V.fit,good
Flat-0018rr,r,,5.0,2458725.70162037,2019-08-30T04:50:20,/home/phys/astro8/MJArchive/octans/20190830/Flat-0018rr.fit,over
flat-0016r,r,,8.0,2459605.8621189813,2022-01-26T08:41:27.08,/home/phys/astro8/MJArchive/octans/20220126/flat-0016r.fit,good
flats_20220904-0017_i,i,B&C,1.0,2459827.280782639,2022-09-04T18:44:19.62,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0017_i.fit,good
Flat-001330,bad,bad,-999.0,-999.0,bad,bad,bad
flat-0017r,r,B&C,10.0,2459686.980401505,2022-04-17T11:31:46.69,/home/phys/astro8/MJArchive/octans/20220417/flat-0017r.fit,good
Flat-0006r,r,B&C,4.0,2459686.2808616897,2022-04-16T18:44:26.45,/home/phys/astro8/MJArchive/octans/20220416/Flat-0006r.fit,lower
Flats_20220908-0002_V,V,B&C,2.5,2459831.273946528,2022-09-08T18:34:28.98,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0002_V.fit,good
Flat20220908-0007_g,g,B&C,5.0,2459830.7787001156,2022-09-08T06:41:19.69,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0007_g.fit,good
flat-0022r,r,B&C,10.0,2459686.9812030094,2022-04-17T11:32:55.94,/home/phys/astro8/MJArchive/octans/20220417/flat-0022r.fit,good
flats_20220904-0002_OIII,OIII,B&C,10.0,2459827.2859439817,2022-09-04T18:51:45.56,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0002_OIII.fit,good
Flat_r_20220829-0009r,r,B&C,10.0,2459821.2785931714,2022-08-29T18:41:10.45,/home/phys/astro8/MJArchive/octans/20220829/Flat_r_20220829-0009r.fit,good
flat-0007g,g,,16.0,2459617.2162560187,2022-02-06T17:11:24.52,/home/phys/astro8/MJArchive/octans/20220206/flat-0007g.fit,good
flats_20220904-0012_R_,R,B&C,2.0,2459827.279162963,2022-09-04T18:41:59.68,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0012_R_.fit,good
Flats-0016-g,g,,5.0,2459399.7416915507,2021-07-04T05:48:02.15,/home/phys/astro8/MJArchive/octans/20210704/Flats-0016-g.fit,lower
flats_20220905-0005_Ha,Halpha,B&C,10.0,2459828.287909954,2022-09-05T18:54:35.42,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0005_Ha.fit,over
Flat-0002ii,i,,0.2,2458725.646678241,2019-08-30T03:31:13,/home/phys/astro8/MJArchive/octans/20190830/Flat-0002ii.fit,over
flat-0011r,r,,6.0,2459605.86139919,2022-01-26T08:40:24.89,/home/phys/astro8/MJArchive/octans/20220126/flat-0011r.fit,good
flat_20220903-0005OIII,OIII,B&C,25.0,2459825.284361111,2022-09-02T18:49:28.80,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0005OIII.fit,over
Flats-0001-i,i,,15.0,2459399.732984722,2021-07-04T05:35:29.88,/home/phys/astro8/MJArchive/octans/20210704/Flats-0001-i.fit,over
Flat20220908-0002_r,r,B&C,7.0,2459830.7800782407,2022-09-08T06:43:18.76,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0002_r.fit,good
FlatDome-0004,bad,bad,-999.0,-999.0,bad,bad,bad
flat_20220903-0002Ha,Halpha,B&C,7.0,2459825.289877083,2022-09-02T18:57:25.38,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0002Ha.fit,good
FlatDome-0015g,g,B&C,5.0,2459687.873301273,2022-04-18T08:57:33.23,/home/phys/astro8/MJArchive/octans/20220418/FlatDome-0015g.fit,good
Flat -0017g,g,B&C,15.0,2459687.276616435,2022-04-17T18:38:19.66,/home/phys/astro8/MJArchive/octans/20220417/Flat -0017g.fit,lower
flats-0009g,g,,25.0,2459605.200872801,2022-01-25T16:49:15.41,/home/phys/astro8/MJArchive/octans/20220125/flats-0009g.fit,over
Flat-0010R,R,,0.6,2458725.674525463,2019-08-30T04:11:19,/home/phys/astro8/MJArchive/octans/20190830/Flat-0010R.fit,good
Flat-0004R,R,,1.0,2458725.6506712963,2019-08-30T03:36:58,/home/phys/astro8/MJArchive/octans/20190830/Flat-0004R.fit,over
flat-0001g,g,,0.5,2459603.8754966436,2022-01-24T09:00:42.91,/home/phys/astro8/MJArchive/octans/20220124/flat-0001g.fit,lower
Flat-0007R,R,,1.0,2458725.658946759,2019-08-30T03:48:53,/home/phys/astro8/MJArchive/octans/20190830/Flat-0007R.fit,over
Flats_20220908-0002_i,i,B&C,0.5,2459831.2761400463,2022-09-08T18:37:38.50,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0002_i.fit,good
Flat20220908-0011_R,R,B&C,30.0,2459830.787014815,2022-09-08T06:53:18.08,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0011_R.fit,good
Flat-0017ii,i,,0.1,2458725.698402778,2019-08-30T04:45:42,/home/phys/astro8/MJArchive/octans/20190830/Flat-0017ii.fit,good
flats_20220906-0008_r,r,B&C,8.0,2459828.777860301,2022-09-06T06:40:07.13,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0008_r.fit,good
Flat-0012gg,g,,5.0,2458725.6821296294,2019-08-30T04:22:16,/home/phys/astro8/MJArchive/octans/20190830/Flat-0012gg.fit,good
Flat20220908-0011_i,i,B&C,15.0,2459830.7838644674,2022-09-08T06:48:45.89,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0011_i.fit,over
flats_20220906-0009_Ha,Halpha,B&C,10.0,2459828.7636546297,2022-09-06T06:19:39.76,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0009_Ha.fit,good
Flat-0004B,B,,50.0,2458725.649699074,2019-08-30T03:35:34,/home/phys/astro8/MJArchive/octans/20190830/Flat-0004B.fit,good
Flat20220908-0008_r,r,B&C,10.0,2459830.780993287,2022-09-08T06:44:37.82,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0008_r.fit,good
Flat20220908-0001_Ha,Halpha,B&C,30.0,2459830.776442477,2022-09-08T06:38:04.63,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0001_Ha.fit,lower
FlatDome-0005g,g,B&C,5.0,2459687.8712613424,2022-04-18T08:54:36.98,/home/phys/astro8/MJArchive/octans/20220418/FlatDome-0005g.fit,good
flat_20220903-0003r,r,B&C,10.0,2459825.2756170137,2022-09-02T18:36:53.31,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0003r.fit,good
Flats-0011-i,i,,5.0,2459399.739878704,2021-07-04T05:45:25.52,/home/phys/astro8/MJArchive/octans/20210704/Flats-0011-i.fit,lower
flats-0013g,g,,15.0,2459605.202205903,2022-01-25T16:51:10.59,/home/phys/astro8/MJArchive/octans/20220125/flats-0013g.fit,good
flats-0016g,g,,15.0,2459605.2029127316,2022-01-25T16:52:11.66,/home/phys/astro8/MJArchive/octans/20220125/flats-0016g.fit,good
flats_20220904-0009_i,i,B&C,1.0,2459827.2802878474,2022-09-04T18:43:36.87,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0009_i.fit,good
Flat20220908-0010_g,g,B&C,5.0,2459830.77903287,2022-09-08T06:41:48.44,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0010_g.fit,good
Flat-0011rr,r,,5.0,2458725.6791782407,2019-08-30T04:18:01,/home/phys/astro8/MJArchive/octans/20190830/Flat-0011rr.fit,over
flat_20220903-0006Ha,Halpha,B&C,7.0,2459825.290379861,2022-09-02T18:58:08.82,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0006Ha.fit,good
Flats_20220908-0006_R_,R,B&C,1.0,2459831.275308912,2022-09-08T18:36:26.69,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0006_R_.fit,good
flat-0003r,r,,12.0,2459610.210638426,2022-01-30T17:03:19.16,/home/phys/astro8/MJArchive/octans/20220130/flat-0003r.fit,good
Flat -0018g,g,B&C,15.0,2459687.2768349536,2022-04-17T18:38:38.54,/home/phys/astro8/MJArchive/octans/20220417/Flat -0018g.fit,lower
Flat20220908-0013_i,i,B&C,15.0,2459830.78430081,2022-09-08T06:49:23.59,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0013_i.fit,good
flats_20220905-0008_V,V,B&C,5.0,2459828.2752836808,2022-09-05T18:36:24.51,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0008_V.fit,good
Flat-0020i,i,,2.0,2459684.285873148,2022-04-14T18:51:39.44,/home/phys/astro8/MJArchive/octans/20220414/Flat-0020i.fit,over
flats_20220905-0006_i,i,B&C,1.0,2459828.2791436343,2022-09-05T18:41:58.01,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0006_i.fit,over
flats_20220905-0010_OIII,OIII,B&C,10.0,2459828.2851056713,2022-09-05T18:50:33.13,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0010_OIII.fit,good
flat-0015V,V,,10.0,2459606.2093841434,2022-01-26T17:01:30.79,/home/phys/astro8/MJArchive/octans/20220126/flat-0015V.fit,over
Flat-0003r,r,,12.0,2459682.279543171,2022-04-12T18:42:32.53,/home/phys/astro8/MJArchive/octans/20220412/Flat-0003r.fit,good
Flats-0008-r,r,,5.0,2459399.7369041666,2021-07-04T05:41:08.52,/home/phys/astro8/MJArchive/octans/20210704/Flats-0008-r.fit,lower
Flat20220908-0012_i,i,B&C,15.0,2459830.784082986,2022-09-08T06:49:04.77,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0012_i.fit,good
