name,telescope,exptime,jd,date,chip,readout,filename,nimages,note,readodut
D24613-60-m-9,MOA-II,60,2460517.285736,        2024-07-25,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24613-60-m-9.fits.gz,3,good,
D24613-60-m-10,MOA-II,60,2460517.285736,        2024-07-25,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24613-60-m-10.fits.gz,3,good,
D24612-0-m-1,MOA-II,0,2460517.28385,        2024-07-25,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24612-0-m-1.fits.gz,1,bad,
D24612-0-m-2,MOA-II,0,2460517.28385,        2024-07-25,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24612-0-m-2.fits.gz,1,bad,
D24612-0-m-3,MOA-II,0,2460517.28385,        2024-07-25,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24612-0-m-3.fits.gz,1,bad,
D24612-0-m-4,MOA-II,0,2460517.28385,        2024-07-25,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24612-0-m-4.fits.gz,1,bad,
D24612-0-m-5,MOA-II,0,2460517.28385,        2024-07-25,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24612-0-m-5.fits.gz,1,bad,
D24612-0-m-6,MOA-II,0,2460517.28385,        2024-07-25,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24612-0-m-6.fits.gz,1,bad,
D24612-0-m-7,MOA-II,0,2460517.28385,        2024-07-25,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24612-0-m-7.fits.gz,1,bad,
D24612-0-m-8,MOA-II,0,2460517.28385,        2024-07-25,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24612-0-m-8.fits.gz,1,bad,
D24612-0-m-9,MOA-II,0,2460517.28385,        2024-07-25,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24612-0-m-9.fits.gz,1,bad,
D24612-0-m-10,MOA-II,0,2460517.28385,        2024-07-25,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24612-0-m-10.fits.gz,1,bad,
D24611-0-m-1,MOA-II,0,2460517.277726,        2024-07-25,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24611-0-m-1.fits.gz,1,bad,
D24611-0-m-2,MOA-II,0,2460517.277726,        2024-07-25,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24611-0-m-2.fits.gz,1,bad,
D24611-0-m-3,MOA-II,0,2460517.277726,        2024-07-25,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24611-0-m-3.fits.gz,1,bad,
D24611-0-m-4,MOA-II,0,2460517.277726,        2024-07-25,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24611-0-m-4.fits.gz,1,bad,
D24611-0-m-5,MOA-II,0,2460517.277726,        2024-07-25,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24611-0-m-5.fits.gz,1,bad,
D24611-0-m-6,MOA-II,0,2460517.277726,        2024-07-25,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24611-0-m-6.fits.gz,1,bad,
D24611-0-m-7,MOA-II,0,2460517.277726,        2024-07-25,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24611-0-m-7.fits.gz,1,bad,
D24611-0-m-8,MOA-II,0,2460517.277726,        2024-07-25,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24611-0-m-8.fits.gz,1,bad,
D24611-0-m-9,MOA-II,0,2460517.277726,        2024-07-25,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24611-0-m-9.fits.gz,1,bad,
D24611-0-m-10,MOA-II,0,2460517.277726,        2024-07-25,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24611-0-m-10.fits.gz,1,bad,
D24610-60-m-1,MOA-II,60,2460515.9507856662,        2024-07-24,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24610-60-m-1.fits.gz,3,good,
D24610-60-m-2,MOA-II,60,2460515.9507856662,        2024-07-24,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24610-60-m-2.fits.gz,3,good,
D24610-60-m-3,MOA-II,60,2460515.9507856662,        2024-07-24,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24610-60-m-3.fits.gz,3,good,
D24610-60-m-4,MOA-II,60,2460515.9507856667,        2024-07-24,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24610-60-m-4.fits.gz,3,good,
D24610-60-m-5,MOA-II,60,2460515.9507856662,        2024-07-24,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24610-60-m-5.fits.gz,3,good,
D24610-60-m-6,MOA-II,60,2460515.9507856667,        2024-07-24,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24610-60-m-6.fits.gz,3,good,
D24610-60-m-7,MOA-II,60,2460515.9507856667,        2024-07-24,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24610-60-m-7.fits.gz,3,good,
D24610-60-m-8,MOA-II,60,2460515.9507856662,        2024-07-24,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24610-60-m-8.fits.gz,3,good,
D24610-60-m-9,MOA-II,60,2460515.9507856662,        2024-07-24,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24610-60-m-9.fits.gz,3,good,
D24610-60-m-10,MOA-II,60,2460515.9507856667,        2024-07-24,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24610-60-m-10.fits.gz,3,good,
D24609-0-m-1,MOA-II,0,2460515.948907,        2024-07-24,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24609-0-m-1.fits.gz,1,bad,
D24609-0-m-2,MOA-II,0,2460515.948907,        2024-07-24,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24609-0-m-2.fits.gz,1,bad,
D24609-0-m-3,MOA-II,0,2460515.948907,        2024-07-24,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24609-0-m-3.fits.gz,1,bad,
D24609-0-m-4,MOA-II,0,2460515.948907,        2024-07-24,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24609-0-m-4.fits.gz,1,bad,
D24609-0-m-5,MOA-II,0,2460515.948907,        2024-07-24,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24609-0-m-5.fits.gz,1,bad,
D24609-0-m-6,MOA-II,0,2460515.948907,        2024-07-24,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24609-0-m-6.fits.gz,1,bad,
D24609-0-m-7,MOA-II,0,2460515.948907,        2024-07-24,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24609-0-m-7.fits.gz,1,bad,
D24609-0-m-8,MOA-II,0,2460515.948907,        2024-07-24,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24609-0-m-8.fits.gz,1,bad,
D24609-0-m-9,MOA-II,0,2460515.948907,        2024-07-24,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24609-0-m-9.fits.gz,1,bad,
D24609-0-m-10,MOA-II,0,2460515.948907,        2024-07-24,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24609-0-m-10.fits.gz,1,bad,
D24608-300-m-1,MOA-II,300,2460515.308318,        2024-07-23,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24608-300-m-1.fits.gz,3,good,
D24608-300-m-2,MOA-II,300,2460515.308318,        2024-07-23,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24608-300-m-2.fits.gz,3,good,
D24608-300-m-3,MOA-II,300,2460515.3083180003,        2024-07-23,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24608-300-m-3.fits.gz,3,good,
D24608-300-m-4,MOA-II,300,2460515.308318,        2024-07-23,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24608-300-m-4.fits.gz,3,good,
D24608-300-m-5,MOA-II,300,2460515.3083180003,        2024-07-23,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24608-300-m-5.fits.gz,3,good,
D24608-300-m-6,MOA-II,300,2460515.308318,        2024-07-23,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24608-300-m-6.fits.gz,3,good,
D24608-300-m-7,MOA-II,300,2460515.3083180003,        2024-07-23,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24608-300-m-7.fits.gz,3,good,
D24608-300-m-8,MOA-II,300,2460515.3083180003,        2024-07-23,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24608-300-m-8.fits.gz,3,good,
D24608-300-m-9,MOA-II,300,2460515.308318,        2024-07-23,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24608-300-m-9.fits.gz,3,good,
D24608-300-m-10,MOA-II,300,2460515.308318,        2024-07-23,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24608-300-m-10.fits.gz,3,good,
D24607-60-m-1,MOA-II,60,2460515.3008025,        2024-07-23,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24607-60-m-1.fits.gz,3,good,
D24607-60-m-2,MOA-II,60,2460515.3008025,        2024-07-23,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24607-60-m-2.fits.gz,3,good,
D24607-60-m-3,MOA-II,60,2460515.3008025,        2024-07-23,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24607-60-m-3.fits.gz,3,good,
D24607-60-m-4,MOA-II,60,2460515.3008025,        2024-07-23,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24607-60-m-4.fits.gz,3,good,
D24607-60-m-5,MOA-II,60,2460515.3008025,        2024-07-23,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24607-60-m-5.fits.gz,3,good,
D24607-60-m-6,MOA-II,60,2460515.3008025,        2024-07-23,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24607-60-m-6.fits.gz,3,good,
D24607-60-m-7,MOA-II,60,2460515.3008025,        2024-07-23,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24607-60-m-7.fits.gz,3,good,
D24607-60-m-8,MOA-II,60,2460515.3008025,        2024-07-23,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24607-60-m-8.fits.gz,3,good,
D24607-60-m-9,MOA-II,60,2460515.3008025,        2024-07-23,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24607-60-m-9.fits.gz,3,good,
D24607-60-m-10,MOA-II,60,2460515.3008025,        2024-07-23,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24607-60-m-10.fits.gz,3,good,
D24606-0-m-1,MOA-II,0,2460515.298924,        2024-07-23,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24606-0-m-1.fits.gz,1,bad,
D24606-0-m-2,MOA-II,0,2460515.298924,        2024-07-23,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24606-0-m-2.fits.gz,1,bad,
D24606-0-m-3,MOA-II,0,2460515.298924,        2024-07-23,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24606-0-m-3.fits.gz,1,bad,
D24606-0-m-4,MOA-II,0,2460515.298924,        2024-07-23,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24606-0-m-4.fits.gz,1,bad,
D24606-0-m-5,MOA-II,0,2460515.298924,        2024-07-23,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24606-0-m-5.fits.gz,1,bad,
D24606-0-m-6,MOA-II,0,2460515.298924,        2024-07-23,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24606-0-m-6.fits.gz,1,bad,
D24606-0-m-7,MOA-II,0,2460515.298924,        2024-07-23,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24606-0-m-7.fits.gz,1,bad,
D24606-0-m-8,MOA-II,0,2460515.298924,        2024-07-23,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24606-0-m-8.fits.gz,1,bad,
D24606-0-m-9,MOA-II,0,2460515.298924,        2024-07-23,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24606-0-m-9.fits.gz,1,bad,
D24606-0-m-10,MOA-II,0,2460515.298924,        2024-07-23,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24606-0-m-10.fits.gz,1,bad,
D24605-200-m-1,MOA-II,200,2460514.2540565003,        2024-07-22,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24605-200-m-1.fits.gz,3,good,
D24605-200-m-2,MOA-II,200,2460514.2540565003,        2024-07-22,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24605-200-m-2.fits.gz,3,good,
D24605-200-m-3,MOA-II,200,2460514.2540565003,        2024-07-22,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24605-200-m-3.fits.gz,3,good,
D24605-200-m-4,MOA-II,200,2460514.2540565003,        2024-07-22,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24605-200-m-4.fits.gz,3,good,
D24605-200-m-5,MOA-II,200,2460514.2540565003,        2024-07-22,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24605-200-m-5.fits.gz,3,good,
D24605-200-m-6,MOA-II,200,2460514.2540565003,        2024-07-22,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24605-200-m-6.fits.gz,3,good,
D24605-200-m-7,MOA-II,200,2460514.2540565003,        2024-07-22,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24605-200-m-7.fits.gz,3,good,
D24605-200-m-8,MOA-II,200,2460514.2540565003,        2024-07-22,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24605-200-m-8.fits.gz,3,good,
D24605-200-m-9,MOA-II,200,2460514.2540565003,        2024-07-22,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24605-200-m-9.fits.gz,3,good,
D24605-200-m-10,MOA-II,200,2460514.2540565003,        2024-07-22,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24605-200-m-10.fits.gz,3,good,
D24604-0-m-1,MOA-II,0,2460514.249746,        2024-07-22,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24604-0-m-1.fits.gz,1,bad,
D24604-0-m-2,MOA-II,0,2460514.249746,        2024-07-22,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24604-0-m-2.fits.gz,1,bad,
D24604-0-m-3,MOA-II,0,2460514.249746,        2024-07-22,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24604-0-m-3.fits.gz,1,bad,
D24604-0-m-4,MOA-II,0,2460514.249746,        2024-07-22,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24604-0-m-4.fits.gz,1,bad,
D24604-0-m-5,MOA-II,0,2460514.249746,        2024-07-22,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24604-0-m-5.fits.gz,1,bad,
D24604-0-m-6,MOA-II,0,2460514.249746,        2024-07-22,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24604-0-m-6.fits.gz,1,bad,
D24604-0-m-7,MOA-II,0,2460514.249746,        2024-07-22,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24604-0-m-7.fits.gz,1,bad,
D24604-0-m-8,MOA-II,0,2460514.249746,        2024-07-22,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24604-0-m-8.fits.gz,1,bad,
D24604-0-m-9,MOA-II,0,2460514.249746,        2024-07-22,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24604-0-m-9.fits.gz,1,bad,
D24604-0-m-10,MOA-II,0,2460514.249746,        2024-07-22,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24604-0-m-10.fits.gz,1,bad,
D24603-60-m-1,MOA-II,60,2460513.9458061666,        2024-07-22,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24603-60-m-1.fits.gz,3,good,
D24603-60-m-2,MOA-II,60,2460513.9458061666,        2024-07-22,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24603-60-m-2.fits.gz,3,good,
D24603-60-m-3,MOA-II,60,2460513.9458061666,        2024-07-22,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24603-60-m-3.fits.gz,3,good,
D24603-60-m-4,MOA-II,60,2460513.9458061666,        2024-07-22,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24603-60-m-4.fits.gz,3,good,
D24603-60-m-5,MOA-II,60,2460513.9458061666,        2024-07-22,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24603-60-m-5.fits.gz,3,good,
D24603-60-m-6,MOA-II,60,2460513.9458061666,        2024-07-22,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24603-60-m-6.fits.gz,3,good,
D24603-60-m-7,MOA-II,60,2460513.9458061666,        2024-07-22,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24603-60-m-7.fits.gz,3,good,
D24603-60-m-8,MOA-II,60,2460513.9458061666,        2024-07-22,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24603-60-m-8.fits.gz,3,good,
D24603-60-m-9,MOA-II,60,2460513.9458061666,        2024-07-22,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24603-60-m-9.fits.gz,3,good,
D24603-60-m-10,MOA-II,60,2460513.9458061666,        2024-07-22,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24603-60-m-10.fits.gz,3,good,
D24602-0-m-1,MOA-II,0,2460513.943922,        2024-07-22,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24602-0-m-1.fits.gz,1,bad,
D24602-0-m-2,MOA-II,0,2460513.943922,        2024-07-22,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24602-0-m-2.fits.gz,1,bad,
D24602-0-m-3,MOA-II,0,2460513.943922,        2024-07-22,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24602-0-m-3.fits.gz,1,bad,
D24602-0-m-4,MOA-II,0,2460513.943922,        2024-07-22,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24602-0-m-4.fits.gz,1,bad,
D24602-0-m-5,MOA-II,0,2460513.943922,        2024-07-22,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24602-0-m-5.fits.gz,1,bad,
D24602-0-m-6,MOA-II,0,2460513.943922,        2024-07-22,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24602-0-m-6.fits.gz,1,bad,
D24602-0-m-7,MOA-II,0,2460513.943922,        2024-07-22,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24602-0-m-7.fits.gz,1,bad,
D24602-0-m-8,MOA-II,0,2460513.943922,        2024-07-22,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24602-0-m-8.fits.gz,1,bad,
D24602-0-m-9,MOA-II,0,2460513.943922,        2024-07-22,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24602-0-m-9.fits.gz,1,bad,
D24602-0-m-10,MOA-II,0,2460513.943922,        2024-07-22,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24602-0-m-10.fits.gz,1,bad,
D24601-60-m-1,MOA-II,60,2460513.304833333,        2024-07-21,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24601-60-m-1.fits.gz,3,good,
D24601-60-m-2,MOA-II,60,2460513.304833333,        2024-07-21,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24601-60-m-2.fits.gz,3,good,
D24601-60-m-3,MOA-II,60,2460513.304833333,        2024-07-21,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24601-60-m-3.fits.gz,3,good,
D24601-60-m-4,MOA-II,60,2460513.304833333,        2024-07-21,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24601-60-m-4.fits.gz,3,good,
D24601-60-m-5,MOA-II,60,2460513.304833333,        2024-07-21,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24601-60-m-5.fits.gz,3,good,
D24601-60-m-6,MOA-II,60,2460513.304833333,        2024-07-21,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24601-60-m-6.fits.gz,3,good,
D24601-60-m-7,MOA-II,60,2460513.304833333,        2024-07-21,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24601-60-m-7.fits.gz,3,good,
D24601-60-m-8,MOA-II,60,2460513.304833333,        2024-07-21,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24601-60-m-8.fits.gz,3,good,
D24601-60-m-9,MOA-II,60,2460513.304833333,        2024-07-21,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24601-60-m-9.fits.gz,3,good,
D24601-60-m-10,MOA-II,60,2460513.304833333,        2024-07-21,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24601-60-m-10.fits.gz,3,good,
D24600-60-m-1,MOA-II,60,2460513.248941945,        2024-07-21,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24600-60-m-1.fits.gz,9,good,
D24600-60-m-2,MOA-II,60,2460513.2489419444,        2024-07-21,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24600-60-m-2.fits.gz,9,good,
D24600-60-m-3,MOA-II,60,2460513.2489419444,        2024-07-21,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24600-60-m-3.fits.gz,9,good,
D24600-60-m-4,MOA-II,60,2460513.248941945,        2024-07-21,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24600-60-m-4.fits.gz,9,good,
D24600-60-m-5,MOA-II,60,2460513.2489419444,        2024-07-21,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24600-60-m-5.fits.gz,9,good,
D24600-60-m-6,MOA-II,60,2460513.248941945,        2024-07-21,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24600-60-m-6.fits.gz,9,good,
D24600-60-m-7,MOA-II,60,2460513.2489419444,        2024-07-21,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24600-60-m-7.fits.gz,9,good,
D24600-60-m-8,MOA-II,60,2460513.248941945,        2024-07-21,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24600-60-m-8.fits.gz,9,good,
D24600-60-m-9,MOA-II,60,2460513.248941945,        2024-07-21,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24600-60-m-9.fits.gz,9,good,
D24600-60-m-10,MOA-II,60,2460513.2489419444,        2024-07-21,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24600-60-m-10.fits.gz,9,good,
D24599-30-m-1,MOA-II,30,2460513.2399968337,        2024-07-21,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24599-30-m-1.fits.gz,9,good,
D24599-30-m-2,MOA-II,30,2460513.2399968337,        2024-07-21,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24599-30-m-2.fits.gz,9,good,
D24599-30-m-3,MOA-II,30,2460513.2399968337,        2024-07-21,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24599-30-m-3.fits.gz,9,good,
D24599-30-m-4,MOA-II,30,2460513.2399968337,        2024-07-21,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24599-30-m-4.fits.gz,9,good,
D24599-30-m-5,MOA-II,30,2460513.2399968337,        2024-07-21,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24599-30-m-5.fits.gz,9,good,
D24599-30-m-6,MOA-II,30,2460513.2399968333,        2024-07-21,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24599-30-m-6.fits.gz,9,good,
D24599-30-m-7,MOA-II,30,2460513.2399968333,        2024-07-21,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24599-30-m-7.fits.gz,9,good,
D24599-30-m-8,MOA-II,30,2460513.2399968333,        2024-07-21,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24599-30-m-8.fits.gz,9,good,
D24599-30-m-9,MOA-II,30,2460513.2399968337,        2024-07-21,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24599-30-m-9.fits.gz,9,good,
D24599-30-m-10,MOA-II,30,2460513.2399968337,        2024-07-21,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24599-30-m-10.fits.gz,9,good,
D24598-0-m-1,MOA-II,0,2460513.235749,        2024-07-21,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24598-0-m-1.fits.gz,1,bad,
D24598-0-m-2,MOA-II,0,2460513.235749,        2024-07-21,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24598-0-m-2.fits.gz,1,bad,
D24598-0-m-3,MOA-II,0,2460513.235749,        2024-07-21,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24598-0-m-3.fits.gz,1,bad,
D24598-0-m-4,MOA-II,0,2460513.235749,        2024-07-21,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24598-0-m-4.fits.gz,1,bad,
D24598-0-m-5,MOA-II,0,2460513.235749,        2024-07-21,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24598-0-m-5.fits.gz,1,bad,
D24598-0-m-6,MOA-II,0,2460513.235749,        2024-07-21,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24598-0-m-6.fits.gz,1,bad,
D24598-0-m-7,MOA-II,0,2460513.235749,        2024-07-21,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24598-0-m-7.fits.gz,1,bad,
D24598-0-m-8,MOA-II,0,2460513.235749,        2024-07-21,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24598-0-m-8.fits.gz,1,bad,
D24598-0-m-9,MOA-II,0,2460513.235749,        2024-07-21,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24598-0-m-9.fits.gz,1,bad,
D24598-0-m-10,MOA-II,0,2460513.235749,        2024-07-21,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24598-0-m-10.fits.gz,1,bad,
D24597-0-m-1,MOA-II,0,2460513.234336,        2024-07-21,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24597-0-m-1.fits.gz,1,bad,
D24597-0-m-2,MOA-II,0,2460513.234336,        2024-07-21,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24597-0-m-2.fits.gz,1,bad,
D24597-0-m-3,MOA-II,0,2460513.234336,        2024-07-21,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24597-0-m-3.fits.gz,1,bad,
D24597-0-m-4,MOA-II,0,2460513.234336,        2024-07-21,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24597-0-m-4.fits.gz,1,bad,
D24597-0-m-5,MOA-II,0,2460513.234336,        2024-07-21,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24597-0-m-5.fits.gz,1,bad,
D24597-0-m-6,MOA-II,0,2460513.234336,        2024-07-21,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24597-0-m-6.fits.gz,1,bad,
D24597-0-m-7,MOA-II,0,2460513.234336,        2024-07-21,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24597-0-m-7.fits.gz,1,bad,
D24597-0-m-8,MOA-II,0,2460513.234336,        2024-07-21,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24597-0-m-8.fits.gz,1,bad,
